,ITEM_ID,REF_DOC,REF_PAGE_NO,MINISTRY,BUDGETARY_UNIT,CROSS_FUNC?,BUDGET_PLAN,OUTPUT,PROJECT,CATEGORY_LV1,CATEGORY_LV2,CATEGORY_LV3,CATEGORY_LV4,CATEGORY_LV5,CATEGORY_LV6,ITEM_DESCRIPTION,FISCAL_YEAR,AMOUNT,OBLIGED?,DEBUG_LOG
0,2022.3.16(2).0,2022.3.16(2),6,องค์กรปกครองส่วนท้องถิ่น,เทศบาลนครในพื้นที่จังหวัดพระนครศรีอยุธยา เทศบาลนครพระนครศรีอยุธยา,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,ผลผลิตการจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายบุคลากร,,,,เงินอุดหนุนสำหรับการจัดการศึกษาภาคบังคับ (เงินเดือนครู ค่าจ้างประจำ),2022,"95,610,600",False,
1,2022.3.16(2).1,2022.3.16(2),6,องค์กรปกครองส่วนท้องถิ่น,เทศบาลนครในพื้นที่จังหวัดพระนครศรีอยุธยา เทศบาลนครพระนครศรีอยุธยา,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,ผลผลิตการจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายบุคลากร,,,,เงินอุดหนุนสำหรับสนับสนุนการถ่ายโอนบุคลากร,2022,"1,076,800",False,
2,2022.3.16(2).2,2022.3.16(2),6,องค์กรปกครองส่วนท้องถิ่น,เทศบาลนครในพื้นที่จังหวัดพระนครศรีอยุธยา เทศบาลนครพระนครศรีอยุธยา,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,ผลผลิตการจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายบุคลากร,,,,เงินอุดหนุนสำหรับสนับสนุนศูนย์พัฒนาเด็กเล็ก,2022,"1,410,300",False,
3,2022.3.16(2).3,2022.3.16(2),6,องค์กรปกครองส่วนท้องถิ่น,เทศบาลนครในพื้นที่จังหวัดพระนครศรีอยุธยา เทศบาลนครพระนครศรีอยุธยา,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,ผลผลิตการจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายบุคลากร,,,,เงินอุดหนุนสำหรับสนับสนุนการจัดการศึกษาแก่เด็กต้อยโอกาส (ค่าจ้างครู),2022,"189,000",False,
4,2022.3.16(2).4,2022.3.16(2),6,องค์กรปกครองส่วนท้องถิ่น,เทศบาลนครในพื้นที่จังหวัดพระนครศรีอยุธยา เทศบาลนครพระนครศรีอยุธยา,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,ผลผลิตการจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายดำเนินงาน,,,,เงินอุดหนุนสำหรับการจัดการศึกษาภาคบังคับ (บำเหน็จ บำนาญ),2022,"48,057,000",False,
5,2022.3.16(2).5,2022.3.16(2),6,องค์กรปกครองส่วนท้องถิ่น,เทศบาลนครในพื้นที่จังหวัดพระนครศรีอยุธยา เทศบาลนครพระนครศรีอยุธยา,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,ผลผลิตการจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายดำเนินงาน,,,,เงินอุดหนุนสำหรับการจัดการศึกษาภาคบังคับ (ค่าเช่าบ้าน),2022,"1,350,800",False,
6,2022.3.16(2).6,2022.3.16(2),6,องค์กรปกครองส่วนท้องถิ่น,เทศบาลนครในพื้นที่จังหวัดพระนครศรีอยุธยา เทศบาลนครพระนครศรีอยุธยา,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,ผลผลิตการจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายดำเนินงาน,,,,เงินอุดหนุนสำหรับการจัดการศึกษาภาคบังคับ (ค่าการศึกษาของบุตร),2022,"608,800",False,
7,2022.3.16(2).7,2022.3.16(2),6,องค์กรปกครองส่วนท้องถิ่น,เทศบาลนครในพื้นที่จังหวัดพระนครศรีอยุธยา เทศบาลนครพระนครศรีอยุธยา,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,ผลผลิตการจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายดำเนินงาน,,,,เงินอุดหนุนการสงเคราะห์เบียยังชีพผู้สูงอายุ บ 4 บ,2022,"56,341,200",False,
8,2022.3.16(2).8,2022.3.16(2),6,องค์กรปกครองส่วนท้องถิ่น,เทศบาลนครในพื้นที่จังหวัดพระนครศรีอยุธยา เทศบาลนครพระนครศรีอยุธยา,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,ผลผลิตการจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายดำเนินงาน,,,,เงินอุดหนุนการสงเคราะห์เบียยังชีพความพิการ,2022,"10,310,400",False,
9,2022.3.16(2).9,2022.3.16(2),6,องค์กรปกครองส่วนท้องถิ่น,เทศบาลนครในพื้นที่จังหวัดพระนครศรีอยุธยา เทศบาลนครพระนครศรีอยุธยา,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,ผลผลิตการจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายดำเนินงาน,,,,เงินอุดหนุนการสงเคราะห์เบี้ยยังชีพผู้ป่วยเอดส์,2022,"72,000",False,
10,2022.3.16(2).10,2022.3.16(2),6,องค์กรปกครองส่วนท้องถิ่น,เทศบาลนครในพื้นที่จังหวัดพระนครศรีอยุธยา เทศบาลนครพระนครศรีอยุธยา,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,ผลผลิตการจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายดำเนินงาน,,,,เงินอุดหนุนสำหรับส่งเสริมศักยภาพการจัดการศึกษาท้องถิ่น (ค่าปัจจัยพื้นฐานสำหรับนักเรียนยากจน),2022,"1,021,000",False,
