,ITEM_ID,REF_DOC,REF_PAGE_NO,MINISTRY,BUDGETARY_UNIT,CROSS_FUNC?,BUDGET_PLAN,OUTPUT,PROJECT,CATEGORY_LV1,CATEGORY_LV2,CATEGORY_LV3,CATEGORY_LV4,CATEGORY_LV5,CATEGORY_LV6,ITEM_DESCRIPTION,FISCAL_YEAR,AMOUNT,OBLIGED?,DEBUG_LOG
0,2022.3.2.0,2022.3.2,13,กระทรวงการคลัง,สำนักงานปลัดกระทรวงการคลัง,False,แผนงานบุคลากรภาครัฐ,,,งบบุคลากร,เงินเดือนและค่าจ้างประจำ,เงินเดือน,,,,,2022,"96,896,200",False,
1,2022.3.2.1,2022.3.2,13,กระทรวงการคลัง,สำนักงานปลัดกระทรวงการคลัง,False,แผนงานบุคลากรภาครัฐ,,,งบบุคลากร,เงินเดือนและค่าจ้างประจำ,ค่าจ้างประจำ,,,,,2022,"5,479,100",False,
2,2022.3.2.2,2022.3.2,13,กระทรวงการคลัง,สำนักงานปลัดกระทรวงการคลัง,False,แผนงานบุคลากรภาครัฐ,,,งบบุคลากร,ค่าตอบแทนพนักงานราชการ,,,,,,2022,"17,832,700",False,
3,2022.3.2.3,2022.3.2,13,กระทรวงการคลัง,สำนักงานปลัดกระทรวงการคลัง,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเช่าบ้าน,2022,"198,000",False,
4,2022.3.2.4,2022.3.2,13,กระทรวงการคลัง,สำนักงานปลัดกระทรวงการคลัง,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าตอบแทนพิเศษ ข้าราชการและลูกจ้างที่ได้รับเงินเดือนเต็มขั้น,2022,"298,200",False,
5,2022.3.2.5,2022.3.2,13,กระทรวงการคลัง,สำนักงานปลัดกระทรวงการคลัง,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,เงินสมทบกองทุนประกันสังคม,2022,"720,000",False,
6,2022.3.2.6,2022.3.2,13,กระทรวงการคลัง,สำนักงานปลัดกระทรวงการคลัง,False,แผนงานบุคลากรภาครัฐ,,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,เงินสมทบกองทุนเงินทดแทน,2022,"38,400",False,
7,2022.3.2.7,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลัดกระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการ การติดตามและการประเมินผลการปฏิบัติ ราชการของหน่วยงานในกำกับ,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าตอบแทนการปฏิบัติงานนอกเวลาราชการ,2022,"620,100",False,
8,2022.3.2.8,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลัดกระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการ การติดตามและการประเมินผลการปฏิบัติ ราชการของหน่วยงานในกำกับ,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าตอบแทนผู้ปฏิบัติงานให้ราชการ,2022,"291,000",False,
9,2022.3.2.9,2022.3.2,15,กระทรวงการคลัง,สำนักงานปลัดกระทรวงการคลัง,False,แผนงานพื้นฐานด้านการสร้างความสามารถในการแข่งขัน,การบริหารจัดการ การติดตามและการประเมินผลการปฏิบัติ ราชการของหน่วยงานในกำกับ,,งบดำเนินงาน,ค่าตอบแทน ใช้สอยและวัสดุ,,,,,ค่าเบี้ยประชุมกรรมการ,2022,"475,100",False,
