,ITEM_ID,REF_DOC,REF_PAGE_NO,MINISTRY,BUDGETARY_UNIT,CROSS_FUNC?,BUDGET_PLAN,OUTPUT,PROJECT,CATEGORY_LV1,CATEGORY_LV2,CATEGORY_LV3,CATEGORY_LV4,CATEGORY_LV5,CATEGORY_LV6,ITEM_DESCRIPTION,FISCAL_YEAR,AMOUNT,OBLIGED?,DEBUG_LOG
0,2022.3.16(1).0,2022.3.16(1),49,องค์กรปกครองส่วนท้องถิ่น,กรุงเทพมหานคร,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,การจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายบุคลากร,,,,เงินอุดหนุนสำหรับบุคลากรปฏิบัติงานการป้องกันควบคุมและบรรเทา อัคคีภัยและสาธารณภัย,2022,"717,951,700",False,
1,2022.3.16(1).1,2022.3.16(1),49,องค์กรปกครองส่วนท้องถิ่น,กรุงเทพมหานคร,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,การจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายบุคลากร,,,,เงินอุดหนุนการจัดการศึกษาภาคบังคับ,2022,"8,011,412,700",False,
2,2022.3.16(1).2,2022.3.16(1),49,องค์กรปกครองส่วนท้องถิ่น,กรุงเทพมหานคร,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,การจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายดำเนินงาน ๆ ข,,,,เงินเพิ่มสำหรับตำแหน่งที่มีเหตุพิเศษของผู้ปฏิบัติงาน ด้านการสาธารณสุขคณะแพทยศาสตร์วชิรพยาบาล,2022,"61,188,000",False,
3,2022.3.16(1).3,2022.3.16(1),49,องค์กรปกครองส่วนท้องถิ่น,กรุงเทพมหานคร,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,การจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายดำเนินงาน ๆ ข,,,,เงินเพิ่มสำหรับตำแหน่งที่มีเหตุพิเศษของผู้ปฏิบัติงาน ส่d 2JA VA ด้านการสาธารณสุขคณะพยาบาลศาสตร์เกื้อการุณย์,2022,"880,000",False,
4,2022.3.16(1).4,2022.3.16(1),49,องค์กรปกครองส่วนท้องถิ่น,กรุงเทพมหานคร,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,การจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายดำเนินงาน ๆ ข,,,,ค่าใช้จ่ายโครงการเพิ่มการผลิตและพัฒนาการจัดการศึกษา สาขาวิชาพยาบาลศาสตร์,2022,"35,200,000",False,
5,2022.3.16(1).5,2022.3.16(1),49,องค์กรปกครองส่วนท้องถิ่น,กรุงเทพมหานคร,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,การจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายดำเนินงาน ๆ ข,,,,ค่าใช้จ่ายโครงการผลิตแพทย์เพิ่มของสำนักงานคณะกรรมการ อุดมศึกษาตามความต้องการของกระทรวงสาธารณสุข,2022,"122,000,000",False,
6,2022.3.16(1).6,2022.3.16(1),49,องค์กรปกครองส่วนท้องถิ่น,กรุงเทพมหานคร,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,การจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายดำเนินงาน ๆ ข,,,,เงินอุดหนุนการสงเคราะห์เบี้ยยังชีพความพิการ,2022,"918,470,400",False,
7,2022.3.16(1).7,2022.3.16(1),49,องค์กรปกครองส่วนท้องถิ่น,กรุงเทพมหานคร,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,การจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายดำเนินงาน ๆ ข,,,,เงินอุดหนุนการส่งเคราะห์เบียยังชีพผู้สูงอายุ บ 4 บ,2022,"6,810,692,400",False,
8,2022.3.16(1).8,2022.3.16(1),49,องค์กรปกครองส่วนท้องถิ่น,กรุงเทพมหานคร,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,การจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายดำเนินงาน ๆ ข,,,,เงินเพิ่มสำหรับตำแหน่งที่มีเหตุพิเศษของผู้ปฏิบัติงานด้านการสาธารณสุข,2022,"165,684,000",False,
9,2022.3.16(1).9,2022.3.16(1),49,องค์กรปกครองส่วนท้องถิ่น,กรุงเทพมหานคร,False,แผนงานยุทธศาสตร์ส่งเสริมการกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น,การจัดบริการสาธารณะ,,งบเงินอุดหนุน,เงินอุดหนุนทั่วไป,ค่าใช้จ่ายดำเนินงาน ๆ ข,,,,เงินอุดหนุนเป็นค่าตอบแทนให้แก่อาสาสมัครสาธารณสุข ในการปฏิบัติงานสาธารณสุขเชิงรุก,2022,"148,752,000",False,
